time_s,signal
0.0,0.0
0.002,0.4817536741017153
0.004,0.8443279255020151
0.006,0.9980267284282716
0.008,0.9048270524660195
0.01,0.5877852522924732
0.012,0.1253332335643041
0.014,-0.3681245526846779
0.016,-0.7705132427757894
0.018000000000000002,-0.9822872507286887
0.02,
0.022,-0.684547105928689
0.024,-0.2486898871648545
0.026000000000000002,0.24868988716485488
0.028,
0.03,
0.032,0.9822872507286886
0.034,0.7705132427757886
0.036000000000000004,0.368124552684678
0.038,-0.12533323356430318
0.04,-0.5877852522924728
0.042,
0.044,-0.9980267284282716
0.046,-0.8443279255020152
0.048,-0.48175367410171477
0.05,-4.898587196589413e-16
0.052000000000000005,0.48175367410171543
0.054,0.8443279255020146
0.056,0.9980267284282716
0.058,0.9048270524660194
0.06,0.5877852522924736
0.062,0.12533323356430415
0.064,
0.066,-0.7705132427757901
0.068,-0.982287250728689
0.07,-0.9510565162951538
0.07200000000000001,-0.6845471059286886
0.074,-0.24868988716485754
0.076,0.24868988716485269
0.078,0.6845471059286876
0.08,
0.082,
0.084,0.7705132427757888
0.08600000000000001,0.36812455268467675
0.088,-0.12533323356430268
0.09,-0.5877852522924725
0.092,-0.9048270524660195
0.094,-0.9980267284282716
0.096,-0.8443279255020144
0.098,-0.4817536741017167
0.1,-9.797174393178826e-16
0.10200000000000001,0.48175367410171505
0.10400000000000001,0.8443279255020153
0.106,0.9980267284282714
0.108,0.9048270524660202
0.11,0.587785252292474
0.112,0.12533323356430462
0.114,-0.36812455268467825
0.116,-0.7705132427757898
0.11800000000000001,-0.982287250728689
0.12,-0.951056516295154
0.122,-0.684547105928689
0.124,-0.2486898871648546
0.126,0.2486898871648522
0.128,0.6845471059286898
0.13,0.9510565162951532
0.132,0.9822872507286882
0.134,0.7705132427757891
0.136,0.3681245526846739
0.138,-0.12533323356430573
0.14,-0.587785252292472
0.14200000000000002,-0.9048270524660208
0.14400000000000002,
0.146,-0.8443279255020166
0.148,-0.48175367410172026
0.15,-1.4695761589768238e-15
0.152,0.4817536741017115
0.154,0.8443279255020151
0.156,0.9980267284282713
0.158,0.904827052466019
0.16,0.5877852522924744
0.162,0.1253332335643016
0.164,-0.3681245526846778
0.166,-0.7705132427757918
0.168,-0.9822872507286889
