time_s,signal
0.0,0.0
0.001,0.2486898871648548
0.002,0.4817536741017153
0.003,0.6845471059286887
0.004,0.8443279255020151
0.005,0.9510565162951535
0.006,0.9980267284282716
0.007,0.9822872507286887
0.008,0.9048270524660195
0.009000000000000001,0.7705132427757893
0.01,0.5877852522924732
0.011,0.36812455268467814
0.012,0.1253332335643041
0.013000000000000001,-0.12533323356430429
0.014,-0.3681245526846779
0.015,-0.587785252292473
0.016,-0.7705132427757894
0.017,-0.9048270524660198
0.018000000000000002,-0.9822872507286887
0.019,-0.9980267284282716
0.02,-0.9510565162951536
0.021,-0.844327925502015
0.022,-0.684547105928689
0.023,-0.4817536741017153
0.024,-0.2486898871648545
0.025,-2.4492935982947064e-16
0.026000000000000002,0.24868988716485488
0.027,0.4817536741017149
0.028,0.6845471059286886
0.029,0.8443279255020152
0.03,0.9510565162951535
0.031,0.9980267284282716
0.032,0.9822872507286886
0.033,0.9048270524660192
0.034,0.7705132427757886
0.035,0.5877852522924734
0.036000000000000004,0.368124552684678
0.037,0.12533323356430567
0.038,-0.12533323356430318
0.039,-0.36812455268467725
0.04,-0.5877852522924728
0.041,-0.7705132427757891
0.042,-0.9048270524660197
0.043000000000000003,-0.9822872507286888
0.044,-0.9980267284282716
0.045,-0.9510565162951538
0.046,-0.8443279255020152
0.047,-0.6845471059286885
0.048,-0.48175367410171477
0.049,-0.2486898871648556
0.05,-4.898587196589413e-16
0.051000000000000004,0.24868988716485466
0.052000000000000005,0.48175367410171543
0.053,0.6845471059286877
0.054,0.8443279255020146
0.055,0.9510565162951534
0.056,0.9980267284282716
0.057,0.9822872507286886
0.058,0.9048270524660194
0.059000000000000004,0.7705132427757887
0.06,0.5877852522924736
0.061,0.3681245526846782
0.062,0.12533323356430415
0.063,-0.12533323356430293
0.064,-0.3681245526846787
0.065,-0.5877852522924726
0.066,-0.7705132427757901
0.067,-0.9048270524660196
0.068,-0.982287250728689
0.069,-0.9980267284282716
0.07,-0.9510565162951538
0.07100000000000001,-0.8443279255020143
0.07200000000000001,-0.6845471059286886
0.073,-0.48175367410171654
0.074,-0.24868988716485754
0.075,-7.347880794884119e-16
0.076,0.24868988716485269
0.077,0.4817536741017152
0.078,0.6845471059286876
0.079,0.8443279255020154
0.08,0.9510565162951533
0.081,0.9980267284282717
0.082,0.9822872507286887
0.083,0.9048270524660187
0.084,0.7705132427757888
0.085,0.5877852522924738
0.08600000000000001,0.36812455268467675
0.08700000000000001,0.1253332335643044
0.088,-0.12533323356430268
0.089,-0.36812455268467514
0.09,-0.5877852522924725
0.091,-0.7705132427757877
0.092,-0.9048270524660195
0.093,-0.9822872507286884
0.094,-0.9980267284282716
0.095,-0.9510565162951539
0.096,-0.8443279255020144
0.097,-0.6845471059286888
0.098,-0.4817536741017167
0.099,-0.24868988716485435
0.1,-9.797174393178826e-16
0.101,0.2486898871648559
0.10200000000000001,0.48175367410171505
0.10300000000000001,0.68454710592869
0.10400000000000001,0.8443279255020153
0.105,0.9510565162951533
0.106,0.9980267284282714
0.107,0.9822872507286887
0.108,0.9048270524660202
0.109,0.770513242775789
0.11,0.587785252292474
0.111,0.368124552684677
0.112,0.12533323356430462
0.113,-0.12533323356430245
0.114,-0.36812455268467825
0.115,-0.5877852522924722
0.116,-0.7705132427757898
0.117,-0.9048270524660194
0.11800000000000001,-0.982287250728689
0.11900000000000001,-0.9980267284282716
0.12,-0.951056516295154
0.121,-0.8443279255020165
0.122,-0.684547105928689
0.123,-0.48175367410171693
0.124,-0.2486898871648546
0.125,-1.2246467991473533e-15
0.126,0.2486898871648522
0.127,0.4817536741017148
0.128,0.6845471059286898
0.129,0.8443279255020152
0.13,0.9510565162951532
0.131,0.9980267284282713
0.132,0.9822872507286882
0.133,0.9048270524660189
0.134,0.7705132427757891
0.135,0.5877852522924742
0.136,0.3681245526846739
0.137,0.12533323356430134
0.138,-0.12533323356430573
0.139,-0.36812455268467803
0.14,-0.587785252292472
0.14100000000000001,-0.7705132427757919
0.14200000000000002,-0.9048270524660208
0.14300000000000002,-0.9822872507286889
0.14400000000000002,-0.9980267284282716
0.145,-0.951056516295154
0.146,-0.8443279255020166
0.147,-0.6845471059286918
0.148,-0.48175367410172026
0.149,-0.24868988716485482
0.15,-1.4695761589768238e-15
0.151,0.248689887164852
0.152,0.4817536741017115
0.153,0.6845471059286845
0.154,0.8443279255020151
0.155,0.9510565162951531
0.156,0.9980267284282713
0.157,0.9822872507286895
0.158,0.904827052466019
0.159,0.7705132427757894
0.16,0.5877852522924744
0.161,0.36812455268468075
0.162,0.1253332335643016
0.163,-0.12533323356430548
0.164,-0.3681245526846778
0.165,-0.5877852522924718
0.166,-0.7705132427757918
0.167,-0.9048270524660207
0.168,-0.9822872507286889
0.169,-0.9980267284282716
0.17,-0.9510565162951541
0.171,-0.844327925502013
0.17200000000000001,-0.6845471059286867
0.17300000000000001,-0.48175367410171427
0.17400000000000002,-0.24868988716485507
0.17500000000000002,5.3909218387947074e-15
0.176,0.24868988716485174
0.177,0.48175367410171127
0.178,0.6845471059286843
0.179,0.8443279255020149
0.18,0.951056516295153
0.181,0.9980267284282713
0.182,0.9822872507286895
0.183,0.9048270524660221
0.184,0.7705132427757895
0.185,0.5877852522924746
0.186,0.368124552684681
0.187,0.1253332335643089
0.188,-0.12533323356430523
0.189,-0.3681245526846776
0.19,-0.5877852522924716
0.191,-0.7705132427757871
0.192,-0.9048270524660206
0.193,-0.9822872507286888
0.194,-0.9980267284282716
0.195,-0.9510565162951542
0.196,-0.8443279255020169
0.197,-0.684547105928687
0.198,-0.4817536741017145
0.199,-0.2486898871648553
0.2,-1.959434878635765e-15
0.201,0.24868988716485838
0.202,0.48175367410171727
0.203,0.6845471059286893
0.20400000000000001,0.8443279255020147
0.20500000000000002,0.9510565162951552
0.20600000000000002,0.9980267284282718
0.20700000000000002,0.9822872507286883
0.20800000000000002,0.9048270524660192
0.209,0.7705132427757941
0.21,0.5877852522924748
0.211,0.3681245526846812
0.212,0.12533323356430912
0.213,-0.12533323356429796
0.214,-0.3681245526846773
0.215,-0.5877852522924714
0.216,-0.770513242775787
0.217,-0.9048270524660175
0.218,-0.9822872507286888
0.219,-0.9980267284282716
0.22,-0.9510565162951542
0.221,-0.844327925502017
0.222,-0.6845471059286872
0.223,-0.4817536741017147
0.224,-0.24868988716485554
0.225,-2.204364238465236e-15
0.226,0.24868988716485127
0.227,0.48175367410171704
0.228,0.6845471059286891
0.229,0.8443279255020146
0.23,0.9510565162951529
0.231,0.9980267284282718
0.232,0.9822872507286883
0.233,0.9048270524660192
0.234,0.7705132427757898
0.23500000000000001,0.5877852522924693
0.23600000000000002,0.3681245526846748
0.23700000000000002,0.12533323356430232
0.23800000000000002,-0.12533323356430476
0.23900000000000002,-0.3681245526846771
0.24,-0.5877852522924712
0.241,-0.7705132427757868
0.242,-0.9048270524660174
0.243,-0.9822872507286874
0.244,-0.9980267284282717
0.245,-0.9510565162951543
0.246,-0.8443279255020172
0.247,-0.6845471059286925
0.248,-0.48175367410171493
0.249,-0.24868988716485577
0.25,-2.4492935982947065e-15
0.251,0.24868988716485102
0.252,0.4817536741017106
0.253,0.684547105928689
0.254,0.8443279255020145
0.255,0.951056516295155
0.256,0.9980267284282718
0.257,0.9822872507286884
0.258,0.9048270524660194
0.259,0.7705132427757899
0.26,0.5877852522924751
0.261,0.36812455268468164
0.262,0.12533323356430962
0.263,-0.12533323356431156
0.264,-0.36812455268468347
0.265,-0.5877852522924768
0.266,-0.7705132427757913
0.267,-0.9048270524660202
0.268,-0.9822872507286887
0.269,-0.9980267284282717
0.27,-0.9510565162951544
0.271,-0.8443279255020173
0.272,-0.6845471059286823
0.273,-0.4817536741017089
0.274,-0.24868988716484913
0.275,4.411204399476825e-15
0.276,0.24868988716485768
0.277,0.48175367410171666
0.278,0.6845471059286887
0.279,0.8443279255020144
0.28,0.9510565162951528
0.281,0.9980267284282722
0.28200000000000003,0.9822872507286871
0.28300000000000003,0.9048270524660165
0.28400000000000003,0.7705132427757856
0.28500000000000003,0.5877852522924696
0.28600000000000003,0.36812455268467525
0.28700000000000003,0.12533323356430282
0.28800000000000003,-0.12533323356430426
0.289,-0.36812455268467664
0.29,-0.5877852522924708
0.291,-0.7705132427757865
0.292,-0.9048270524660171
0.293,-0.9822872507286874
0.294,-0.9980267284282721
0.295,-0.9510565162951566
0.296,-0.8443279255020212
0.297,-0.684547105928698
0.298,-0.4817536741017153
0.299,-0.24868988716485624
0.3,-2.9391523179536475e-15
0.301,0.24868988716485055
0.302,0.4817536741017102
0.303,0.6845471059286834
0.304,0.8443279255020104
0.305,0.9510565162951504
0.306,0.9980267284282709
0.307,0.9822872507286885
0.308,0.9048270524660196
0.309,0.7705132427757903
0.31,0.5877852522924756
0.311,0.36812455268468214
0.312,0.1253332335643101
0.313,-0.125333233564297
0.314,-0.3681245526846698
0.315,-0.5877852522924764
0.316,-0.7705132427757909
0.317,-0.90482705246602
0.318,-0.9822872507286886
0.319,-0.9980267284282717
0.32,-0.9510565162951545
0.321,-0.8443279255020175
0.322,-0.6845471059286931
0.323,-0.48175367410172176
0.324,-0.2486898871648496
0.325,3.921345679817883e-15
0.326,0.2486898871648572
0.327,0.4817536741017162
0.328,0.6845471059286884
0.329,0.8443279255020141
0.33,0.9510565162951525
0.331,0.9980267284282712
0.332,0.9822872507286872
0.333,0.9048270524660167
0.334,0.7705132427757859
0.335,0.58778525229247
0.336,0.36812455268467575
0.337,0.1253332335643033
0.338,-0.1253332335643038
0.339,-0.3681245526846762
0.34,-0.5877852522924705
0.341,-0.7705132427757952
0.342,-0.9048270524660229
0.343,-0.9822872507286899
0.34400000000000003,-0.9980267284282712
0.34500000000000003,-0.9510565162951524
0.34600000000000003,-0.8443279255020139
0.34700000000000003,-0.6845471059286881
0.34800000000000003,-0.48175367410171577
0.34900000000000003,-0.2486898871648567
0.35000000000000003,1.0781843677589415e-14
0.35100000000000003,0.24868988716486384
0.352,0.4817536741017098
0.353,0.6845471059286831
0.354,0.8443279255020102
0.355,0.9510565162951503
0.356,0.9980267284282708
0.357,0.9822872507286912
0.358,0.9048270524660198
0.359,0.7705132427757906
0.36,0.587785252292476
0.361,0.3681245526846826
0.362,0.1253332335643106
0.363,-0.1253332335642965
0.364,-0.36812455268466937
0.365,-0.5877852522924645
0.366,-0.7705132427757815
0.367,-0.9048270524660198
0.368,-0.9822872507286885
0.369,-0.9980267284282717
0.37,-0.9510565162951546
0.371,-0.8443279255020179
0.372,-0.6845471059286934
0.373,-0.4817536741017222
0.374,-0.24868988716486384
0.375,-1.0779367755043061e-14
0.376,0.24868988716485674
0.377,0.48175367410171577
0.378,0.6845471059286881
0.379,0.8443279255020139
0.38,0.9510565162951524
0.381,0.9980267284282712
0.382,0.9822872507286899
0.383,0.9048270524660229
0.384,0.7705132427757861
0.385,0.5877852522924705
0.386,0.3681245526846762
0.387,0.1253332335643038
0.388,-0.1253332335643033
0.389,-0.36812455268467575
0.39,-0.58778525229247
0.391,-0.7705132427757859
0.392,-0.9048270524660167
0.393,-0.9822872507286898
0.394,-0.9980267284282712
0.395,-0.9510565162951525
0.396,-0.8443279255020141
0.397,-0.6845471059286884
0.398,-0.4817536741017162
0.399,-0.2486898871648572
0.4,-3.91886975727153e-15
0.401,0.24868988716486337
0.402,0.48175367410172176
0.403,0.6845471059286931
0.404,0.8443279255020175
0.405,0.9510565162951545
0.406,0.9980267284282717
0.40700000000000003,0.9822872507286886
0.40800000000000003,0.90482705246602
0.40900000000000003,0.7705132427757909
0.41000000000000003,0.5877852522924649
0.41100000000000003,0.3681245526846698
0.41200000000000003,0.12533323356429696
0.41300000000000003,-0.1253332335643101
0.41400000000000003,-0.36812455268468214
0.41500000000000004,-0.5877852522924756
0.41600000000000004,-0.7705132427757903
0.417,-0.9048270524660136
0.418,-0.9822872507286858
0.419,-0.9980267284282718
0.42,-0.9510565162951549
0.421,-0.8443279255020181
0.422,-0.6845471059286937
0.423,-0.48175367410172265
0.424,-0.24868988716486432
0.425,-1.1269226474702003e-14
0.426,0.2486898871648425
0.427,0.4817536741017153
0.428,0.6845471059286876
0.429,0.8443279255020136
0.43,0.9510565162951523
0.431,0.9980267284282712
0.432,0.98228725072869
0.433,0.9048270524660231
0.434,0.7705132427757956
0.435,0.5877852522924824
0.436,0.36812455268467664
0.437,0.12533323356430426
0.438,-0.12533323356430282
0.439,-0.36812455268467525
0.44,-0.5877852522924696
0.441,-0.7705132427757856
0.442,-0.9048270524660165
0.443,-0.9822872507286871
0.444,-0.9980267284282713
0.445,-0.9510565162951528
0.446,-0.8443279255020144
0.447,-0.6845471059286887
0.448,-0.48175367410171666
0.449,-0.24868988716485768
0.45,-4.408728476930472e-15
0.451,0.24868988716484913
0.452,0.4817536741017089
0.453,0.6845471059286927
0.454,0.8443279255020173
0.455,0.9510565162951544
0.456,0.9980267284282717
0.457,0.9822872507286887
0.458,0.9048270524660202
0.459,0.7705132427757913
0.46,0.5877852522924768
0.461,0.36812455268468347
0.462,0.12533323356429746
0.463,-0.12533323356430962
0.464,-0.36812455268468164
0.465,-0.5877852522924751
0.466,-0.7705132427757899
0.467,-0.9048270524660194
0.468,-0.9822872507286884
0.46900000000000003,-0.9980267284282718
0.47000000000000003,-0.9510565162951506
0.47100000000000003,-0.8443279255020107
0.47200000000000003,-0.6845471059286837
0.47300000000000003,-0.4817536741017106
0.47400000000000003,-0.24868988716485102
0.47500000000000003,2.45176952084106e-15
0.47600000000000003,0.24868988716485577
0.47700000000000004,0.48175367410171493
0.47800000000000004,0.6845471059286873
0.47900000000000004,0.844327925502021
0.48,0.9510565162951521
0.481,0.9980267284282712
0.482,0.98228725072869
0.483,0.9048270524660234
0.484,0.7705132427757959
0.485,0.5877852522924827
0.486,0.3681245526846903
0.487,0.12533323356431886
0.488,-0.12533323356430232
0.489,-0.3681245526846748
0.49,-0.5877852522924693
0.491,-0.7705132427757853
0.492,-0.9048270524660162
0.493,-0.982287250728687
0.494,-0.9980267284282722
0.495,-0.9510565162951573
0.496,-0.8443279255020146
0.497,-0.6845471059286891
0.498,-0.48175367410171704
0.499,-0.24868988716485815
0.5,-4.898587196589413e-15
0.501,0.24868988716484866
0.502,0.48175367410170844
0.503,0.684547105928682
0.504,0.8443279255020094
0.505,0.9510565162951542
0.506,0.9980267284282716
0.507,0.9822872507286888
0.508,0.9048270524660205
0.509,0.7705132427757915
0.51,0.5877852522924657
0.511,0.3681245526846839
0.512,0.12533323356429793
0.513,-0.12533323356429502
0.514,-0.3681245526846812
0.515,-0.5877852522924633
0.516,-0.7705132427757896
0.517,-0.9048270524660131
0.518,-0.9822872507286883
0.519,-0.9980267284282709
0.52,-0.9510565162951552
0.521,-0.844327925502011
0.522,-0.6845471059286945
0.523,-0.48175367410171105
0.524,-0.24868988716486526
0.525,1.9619108011821185e-15
0.526,0.24868988716486906
0.527,0.4817536741017145
0.528,0.6845471059286973
0.529,0.8443279255020131
0.53,0.9510565162951563
0.531,0.9980267284282711
0.532,0.9822872507286875
0.533,0.9048270524660236
0.534,0.7705132427757871
0.535,0.5877852522924601
0.536,0.36812455268467753
0.537,0.12533323356429113
0.538,-0.12533323356430184
0.539,-0.3681245526846876
0.54,-0.5877852522924688
