time_s,signal
0.0,0.021546751343772045
0.001,0.17515190577996625
0.002,0.5348185870521452
0.003,0.7510550748391916
0.004,0.7063689042789448
0.005,0.8589785203327036
0.006,1.0070664100271924
0.007,0.9599255225740727
0.008,0.9036390312257129
0.009000000000000001,0.7101939281920608
0.01,0.6499680794311956
0.011,0.42312274787408
0.012,0.1300023089655055
0.013000000000000001,-0.045625243416303835
0.014,-0.3350666500672295
0.015,-0.6485464050451958
0.016,-0.7444386247765302
0.017,-0.9726302914068177
0.018000000000000002,-0.9201714342297149
0.019,-1.001557023449801
0.02,-0.9641282593800563
0.021,-0.8924769153378442
0.022,-0.5981003788429603
0.023,-0.4926805585681248
0.024,-0.27897723792709433
0.025,-0.02489960214335251
0.026000000000000002,0.286329830644121
0.027,0.5075944717073362
0.028,0.7137317087763243
0.029,0.8747915707724616
0.03,1.1024938704438938
0.031,0.9692888470221113
0.032,0.9460662199946899
0.033,0.847284631017144
0.034,0.8140695654532393
0.035,0.66761564868794
0.036000000000000004,0.3600672506840051
0.037,0.06592519935250538
0.038,-0.1836328594219236
0.039,-0.32212069547848654
0.04,-0.5352292458321587
0.041,-0.7321064361408871
0.042,-0.9518856951629507
0.043000000000000003,-0.965870966141717
0.044,-0.9897757957371067
0.045,-0.9355928973236283
0.046,-0.782708605681188
0.047,-0.668736513050518
0.048,-0.433747235672949
0.049,-0.2439113253346684
0.05,0.02044382873862599
0.051000000000000004,0.2933287057022203
0.052000000000000005,0.37871719795517694
0.053,0.6619429374450477
0.054,0.8110675561484995
0.055,0.9058810304108798
0.056,0.9785712332649394
0.057,1.0879955645936636
0.058,0.8436035471391187
0.059000000000000004,0.8389808618365675
0.06,0.4687883895561344
0.061,0.344444605122598
0.062,0.13684161316376867
0.063,-0.08388105498558965
0.064,-0.3178332389315144
0.065,-0.531687131307926
0.066,-0.795171829111454
0.067,-0.9375202612547068
0.068,-0.9216191943555453
0.069,-1.011553986967682
0.07,-1.0412611612850717
0.07100000000000001,-0.9244634329074014
0.07200000000000001,-0.7495622005696099
0.073,-0.4465991007556999
0.074,-0.23861886678575933
0.075,0.04882468761713058
0.076,0.21847856281440658
0.077,0.4929641231664717
0.078,0.7287830269106343
0.079,0.822453821904738
0.08,0.9833554030906475
0.081,0.9512214962711201
0.082,0.9566154670444864
0.083,0.8778341071178097
0.084,0.685954610515016
0.085,0.6222194066339458
0.08600000000000001,0.3349327948984587
0.08700000000000001,0.12621670117203415
0.088,-0.09133931130978824
0.089,-0.3365500304264774
0.09,-0.5407354200269517
0.091,-0.7774772181702934
0.092,-0.9347587631571435
0.093,-0.9879241794802858
0.094,-1.1173392904664003
0.095,-1.0533828205341536
0.096,-0.937856912038876
0.097,-0.7550631053600668
0.098,-0.4534853674357417
0.099,-0.31271692519160316
0.1,-0.026740130635208647
0.101,0.34055920113225413
0.10200000000000001,0.4565620071187168
0.10300000000000001,0.7366973318980627
0.10400000000000001,0.7783111862449517
0.105,0.9365298872672928
0.106,0.9308500246978664
0.107,0.9583139920271067
0.108,0.9642458106942564
0.109,0.6483732443236564
0.11,0.6185036427183783
0.111,0.38493499833853917
0.112,0.0833204872928156
0.113,-0.227584965046917
0.114,-0.3630242262818658
0.115,-0.6252260408092573
0.116,-0.7540605500888192
0.117,-0.9032818724377092
0.11800000000000001,-0.8690243791272402
0.11900000000000001,-1.0149517271584052
0.12,-1.023428718051189
0.121,-0.8316512237841029
0.122,-0.6689909912211901
0.123,-0.3856445989660156
0.124,-0.1896386046617201
0.125,0.02523459459338313
0.126,0.3521610268959755
0.127,0.3976954324081428
0.128,0.6393098412205064
0.129,0.7788091123567996
0.13,0.9234928007767095
0.131,0.9006803173780064
0.132,1.0271992048856404
0.133,0.8891135348608082
0.134,0.6665115323103203
0.135,0.5159729667771686
0.136,0.3902933294374657
0.137,0.18459773152937375
0.138,0.01585696180768667
0.139,-0.16208336176880417
0.14,-0.5584820802467589
0.14100000000000001,-0.8404841542675038
0.14200000000000002,-1.0555854907568873
0.14300000000000002,-0.9633571916862196
0.14400000000000002,-1.0555103445481866
0.145,-0.9804267098239661
0.146,-0.8876097052377936
0.147,-0.6945025249801209
0.148,-0.4063774891216459
0.149,-0.23758487646323123
0.15,-0.011217176900249409
0.151,0.1754581080064092
0.152,0.3633357074479208
0.153,0.6501599439036442
0.154,0.8405249248627006
0.155,1.0760680393506412
0.156,1.0072385281832024
0.157,1.051777427967125
0.158,0.869521522111656
0.159,0.6867250655199687
0.16,0.5195411915713428
0.161,0.31684332587203434
0.162,0.27583877169982374
0.163,-0.18341404264989178
0.164,-0.30883441249331
0.165,-0.6516318453467688
0.166,-0.7046410833184157
0.167,-0.8776069086102438
0.168,-0.9933632226911729
0.169,-1.0009090742931375
0.17,-0.9973569982627175
0.171,-0.8127858576453338
0.17200000000000001,-0.7167192963563689
0.17300000000000001,-0.5684170887638281
0.17400000000000002,-0.3390537196383041
0.17500000000000002,0.012203808697223052
0.176,0.36034850071687213
0.177,0.49306678959078687
0.178,0.6761581094385923
0.179,0.8645388856573479
0.18,1.0434047850753867
0.181,1.0135394138670764
0.182,0.953230307579015
0.183,0.9830534773493687
0.184,0.8008309012871494
0.185,0.6963795999112985
0.186,0.38108118399533203
0.187,0.03875019799605975
0.188,-0.22207669831724186
0.189,-0.25138631907157744
0.19,-0.4659036803260048
0.191,-0.7832071680823273
0.192,-0.931922487790017
0.193,-0.8789475337916053
0.194,-1.0763066793138953
0.195,-1.0143232705366032
0.196,-0.798837851597654
0.197,-0.7124499017551836
0.198,-0.4821158447707241
0.199,-0.26024704535320203
0.2,0.023870125261169543
0.201,0.34821388401805764
0.202,0.4881589942960549
0.203,0.7300804546682041
0.20400000000000001,0.699358865978164
0.20500000000000002,0.9476116050578194
0.20600000000000002,0.9384013442056863
0.20700000000000002,0.8961041527262606
0.20800000000000002,0.8427323031089855
0.209,0.7468871477085016
0.21,0.6525493421530684
0.211,0.2743344241616712
0.212,0.12749920717744692
0.213,-0.15956918251964008
0.214,-0.3912945393882495
0.215,-0.5168795664763952
0.216,-0.7324627353191232
0.217,-0.8102587253741356
0.218,-0.9932124520816327
0.219,-1.0472373024311745
0.22,-0.9668857250396141
0.221,-0.827180812949631
0.222,-0.672061484014737
0.223,-0.5584314900331169
0.224,-0.24229129334313956
0.225,0.01613817999000799
0.226,0.42670218350498246
0.227,0.6144666292887869
0.228,0.6242136900104418
0.229,0.8240068531268538
0.23,0.8475755399579368
0.231,0.956257434901468
0.232,1.0046038945502018
0.233,0.9900937797108614
0.234,0.718959230203588
0.23500000000000001,0.5415301139263714
0.23600000000000002,0.21628828927510632
0.23700000000000002,0.11383101601577668
0.23800000000000002,-0.20045727706992622
0.23900000000000002,-0.4055615736164844
0.24,-0.6497886725323527
0.241,-0.7771786119081816
0.242,-1.0291172189672568
0.243,-1.0860230148610326
0.244,-0.8474662212545635
0.245,-1.04209104004231
0.246,-0.9218823775053058
0.247,-0.5546577046957617
0.248,-0.276334404584485
0.249,-0.33153215795028196
0.25,-0.02603913345097128
0.251,0.2728415117870452
0.252,0.6039910567997512
0.253,0.6147657727068339
0.254,0.826984162687965
0.255,1.0060225834255923
0.256,1.028769332376792
0.257,0.955688999853559
0.258,0.8953643398972414
0.259,0.6732934278234525
0.26,0.5709438253459677
0.261,0.34928811262382203
0.262,0.1417501238985154
0.263,-0.16460079778475076
0.264,-0.3347817439964481
0.265,-0.5161754300729486
0.266,-0.7595227296168274
0.267,-0.87995411829553
0.268,-0.978528600055825
0.269,-0.9980207609355493
0.27,-1.0020783741489323
0.271,-0.8219484016384347
0.272,-0.6914263072743574
0.273,-0.3337443235607487
0.274,-0.13743689508951484
0.275,0.02728347138101974
0.276,0.19473359442401214
0.277,0.40309430457079826
0.278,0.7687736318778593
0.279,0.8629071013873196
0.28,0.9850077819431724
0.281,0.8746658702530244
0.28200000000000003,1.0478670546730016
0.28300000000000003,0.9369594227320626
0.28400000000000003,0.6919939360770759
0.28500000000000003,0.5544434134079156
0.28600000000000003,0.3867721750362806
0.28700000000000003,0.1290431964547875
0.28800000000000003,-0.1459928562392051
0.289,-0.3754422782969459
0.29,-0.6056027435760404
0.291,-0.7597254440895355
0.292,-0.8007768572095137
0.293,-1.1637774095859086
0.294,-1.0147745712443346
0.295,-0.9385752032835452
0.296,-0.8233979897722002
0.297,-0.710845438176142
0.298,-0.6059726626065878
0.299,-0.22549710409157536
0.3,0.12214210499195009
0.301,0.14022950708319798
0.302,0.5428355387281997
0.303,0.6613168646225812
0.304,0.8399916394232697
0.305,0.8766053486131525
0.306,0.9743771056800172
0.307,1.0742142856043435
0.308,0.9460269997363592
0.309,0.8930061711071429
0.31,0.6710408453870546
0.311,0.3991726695046605
0.312,0.2486480265041695
0.313,-0.09429172962046163
0.314,-0.30957694722912116
0.315,-0.6087559855272117
0.316,-0.7658077430104274
0.317,-0.9541423639476875
0.318,-0.9123130996581601
0.319,-1.0813453766483916
0.32,-0.8957359930564399
0.321,-0.857808991062246
0.322,-0.6017274297051155
0.323,-0.42865921873026586
0.324,-0.11995076274352107
0.325,0.05167357396236798
0.326,0.1375298546577932
0.327,0.4770193698438889
0.328,0.6016736825803681
0.329,0.8076800063930653
0.33,1.0579165036043416
0.331,1.0431071765204176
0.332,0.932865406166122
0.333,0.8331464100643593
0.334,0.772831286793215
0.335,0.5017614591575985
0.336,0.32066776855722146
0.337,0.14739563487713486
0.338,-0.04364033605255556
0.339,-0.32507861617117545
0.34,-0.7498038872116013
0.341,-0.7489912649693088
0.342,-0.8997335096554375
0.343,-0.9530207879832633
0.34400000000000003,-0.8837434458567792
0.34500000000000003,-1.0969494939683804
0.34600000000000003,-0.8861252495355364
0.34700000000000003,-0.6427637191393692
0.34800000000000003,-0.5935892865957706
0.34900000000000003,-0.14432452910841015
0.35000000000000003,0.02604674587356501
0.35100000000000003,0.30855241488824453
0.352,0.441381860627956
0.353,0.7420888882745326
0.354,0.9198802737764893
0.355,0.9675234790179792
0.356,1.0146013745026137
0.357,1.0014034045030957
0.358,0.8437793233457687
0.359,0.760081389754045
0.36,0.5770002805943952
0.361,0.39523459281964973
0.362,0.19603148406281082
0.363,-0.20018303773405371
0.364,-0.37696402598952217
0.365,-0.4830305259148554
0.366,-0.8230928706761673
0.367,-0.9629689087716939
0.368,-0.9679820427167022
0.369,-0.9383196790157052
0.37,-0.950248572158239
0.371,-0.7503562209592506
0.372,-0.6239626224134314
0.373,-0.42222800631803464
0.374,-0.20950793359950076
0.375,0.16458992915045004
0.376,0.2341827650211703
0.377,0.3400832542038511
0.378,0.7979850197063746
0.379,0.8119636883645344
0.38,0.9586848156703901
0.381,1.0906259453855078
0.382,0.8689903920583288
0.383,0.8163222291912527
0.384,0.6572857939856714
0.385,0.53163133670614
0.386,0.39921155522192164
0.387,0.16239891139114962
0.388,-0.10579769899730643
0.389,-0.4680221863576056
0.39,-0.7511342328209991
0.391,-0.7666698638946517
0.392,-0.9381866557247127
0.393,-0.9498037712925467
0.394,-0.9483911115103165
0.395,-0.9412813708901892
0.396,-0.7905783995746621
0.397,-0.6683394142325032
0.398,-0.44427243932187144
0.399,-0.29851781143447165
0.4,-0.012700444869876678
0.401,0.2626040583970188
0.402,0.5397737990141533
0.403,0.6567054006374595
0.404,0.8811800155680736
0.405,0.9322588750485741
0.406,0.9897152420689632
0.40700000000000003,1.0409431047025477
0.40800000000000003,0.763896402097363
0.40900000000000003,0.6788388052955535
0.41000000000000003,0.48297891774171525
0.41100000000000003,0.20311297438157228
0.41200000000000003,0.07737269505715469
0.41300000000000003,-0.07234025430945365
0.41400000000000003,-0.38826889820379384
0.41500000000000004,-0.573799381473223
0.41600000000000004,-0.6934939349646665
0.417,-0.8109454657246311
0.418,-0.9871760409768945
0.419,-0.9023137522849771
0.42,-0.9445421778044734
0.421,-0.903540921764215
0.422,-0.7265775579066335
0.423,-0.5864434148846231
0.424,-0.311490434222505
0.425,-0.02531560279154905
0.426,0.30551192881109573
0.427,0.6034304757495851
0.428,0.5868121136933073
0.429,0.8721050221663068
0.43,0.8774789487450668
0.431,1.0315928814544553
0.432,0.9730180247662576
0.433,0.7753624599489486
0.434,0.8361537525451103
0.435,0.5450052416275075
0.436,0.3303721047815712
0.437,0.049690315142944225
0.438,-0.17159804774057527
0.439,-0.33786812946264766
0.44,-0.6011668479702007
