time_s,signal
0.0,0.015235853987721568
0.001,0.2843935345963801
0.002,0.6930917816661394
0.003,0.9882281673490154
0.004,1.0811311087016895
0.005,1.2907857917893775
0.006,1.4702058941353209
0.007,1.4811699392392026
0.008,1.4529424607999066
0.009000000000000001,1.293866449326373
0.01,1.1952604460824332
0.011,0.9465651328692457
0.012,0.6215311767384387
0.013000000000000001,0.354198257722598
0.014,-0.013689003615287552
0.015,-0.41228873396692833
0.016,-0.6635326941259032
0.017,-1.0070227072174982
0.018000000000000002,-1.1426666986665066
0.019,-1.3555204898178586
0.02,-1.4593129986865523
0.021,-1.5070407141965987
0.022,-1.359750962477603
0.023,-1.3043750816623085
0.024,-1.1283316315908183
0.025,-0.879221955898433
0.026000000000000002,-0.5468747384652953
0.027,-0.23914713442964605
0.028,0.09099023043409579
0.029,0.41460185499766794
0.03,0.8013559958063637
0.031,0.9384232907143254
0.032,1.1475690312592084
0.033,1.2862340325038175
0.034,1.4432662764336632
0.035,1.482290295253114
0.036000000000000004,1.3610859142246148
0.037,1.196723670072911
0.038,1.0074040808465616
0.039,0.8390689014584363
0.04,0.5622813440704939
0.041,0.24609966469341482
0.042,-0.12952864534208877
0.043000000000000003,-0.39277326563688303
0.044,-0.6840012099252928
0.045,-0.9273476504674105
0.046,-1.0938130729531876
0.047,-1.2662386713302447
0.048,-1.317802086388057
0.049,-1.3537590639700265
0.05,-1.2794366562117374
0.051000000000000004,-1.1342418984077214
0.052000000000000005,-1.052797638019181
0.053,-0.7622129749181855
0.054,-0.5004708175597254
0.055,-0.21802099466221764
0.056,0.0977075127177634
0.057,0.47529801508000846
0.058,0.6233506533097506
0.059000000000000004,0.944930286667364
0.06,0.9947853890760255
0.061,1.188419803473668
0.062,1.277588549367423
0.063,1.2985346087900747
0.064,1.2407758479145568
0.065,1.121046359647997
0.066,0.8872180731859453
0.067,0.6614533534063459
0.068,0.4756342991736665
0.069,0.15264954659988705
0.07,-0.1769312845429576
0.07100000000000001,-0.43610519987903185
0.07200000000000001,-0.6693726524359714
0.073,-0.8082057554115595
0.074,-0.9912441115926974
0.075,-1.0770910106706313
0.076,-1.1892185386035639
0.077,-1.1571453924454067
0.078,-1.0729705620908019
0.079,-1.0047462716474165
0.08,-0.8038728108348568
0.081,-0.6584863579746113
0.082,-0.41411538603253906
0.083,-0.1694039737378328
0.084,0.03924793626417716
0.085,0.36397150965628544
0.08600000000000001,0.5361260577791802
0.08700000000000001,0.7489827408025501
0.088,0.921088956644915
0.089,1.0213048281856607
0.09,1.0831630868744435
0.091,1.0432511046034587
0.092,0.9736873828481508
0.093,0.889517094859386
0.094,0.6656585561052635
0.095,0.499938905692869
0.096,0.303594769722631
0.097,0.1029287885899696
0.098,-0.04757496920268786
0.099,-0.3257101615017661
0.1,-0.4944363858495456
0.101,-0.5786790674045853
0.10200000000000001,-0.7949174750175695
0.10300000000000001,-0.8332510421203757
0.10400000000000001,-0.9657149175648013
0.105,-0.9326736618464072
0.106,-0.9285727343865243
0.107,-0.8150049963039292
0.108,-0.6363066950085172
0.109,-0.6148894960600891
0.11,-0.3348822859646472
0.111,-0.15949755901491627
0.112,-0.011816435566261774
0.113,0.12971983703439016
0.114,0.37590783319114307
0.115,0.4944441432977465
0.116,0.6529555366195483
0.117,0.7295857573897975
0.11800000000000001,0.8592384294130667
0.11900000000000001,0.7798791002879721
0.12,0.7158193653217214
0.121,0.7157393946397632
0.122,0.6259888451450162
0.123,0.5647719233094763
0.124,0.4002676213404086
0.125,0.22495033414402438
0.126,0.1231760730826386
0.127,-0.16476845687762354
0.128,-0.28378003344123515
0.129,-0.4292234620999253
0.13,-0.5125697608750767
0.131,-0.6467708684705054
0.132,-0.6026087011623598
0.133,-0.6717819368680069
0.134,-0.7301196272462501
0.135,-0.6739829809448097
0.136,-0.5472591587209997
0.137,-0.4373735214891813
0.138,-0.2768253991389789
0.139,-0.11449042013796867
0.14,-0.11465125439566197
0.14100000000000001,-0.057393645852862996
0.14200000000000002,0.00998152022501235
0.14300000000000002,0.246249550052152
0.14400000000000002,0.2955543618869779
0.145,0.4018273769659052
0.146,0.4582983590071818
0.147,0.5258957011641164
0.148,0.6068010791059781
0.149,0.558271949413669
0.15,0.5165400000004895
0.151,0.4255546241671507
0.152,0.3277499331268695
0.153,0.3057236932390882
0.154,0.23395136977233663
0.155,0.2236750005441961
0.156,0.036645729913035205
0.157,-0.025455820331747918
0.158,-0.19978104679101263
0.159,-0.32597432581068014
0.16,-0.3951642533532349
0.161,-0.44870596879673397
0.162,-0.35458524382420054
0.163,-0.5319960908112242
0.164,-0.4592966129814501
0.165,-0.5367773488422505
0.166,-0.41603336401623237
0.167,-0.3960667271550551
0.168,-0.3593730670944644
0.169,-0.2757275759744755
0.17,-0.21741143556399084
0.171,-0.06552168330273096
0.17200000000000001,-0.00955132092742855
0.17300000000000001,0.05326602401191395
0.17400000000000002,0.14840193547829222
0.17500000000000002,0.3112276798851818
0.176,0.4607438849053054
0.177,0.45455447726394
0.178,0.48811598043739635
0.179,0.5363041190858338
0.18,0.5941926406294882
0.181,0.5248844991657332
0.182,0.45661066506184517
0.183,0.4748881821201404
0.184,0.3644402155178738
0.185,0.3269129219328956
0.186,0.15355899282842278
0.187,-0.0312847510800853
0.188,-0.1570174179956887
0.189,-0.12371248336958901
0.19,-0.2316900829714385
0.191,-0.4273621080451012
0.192,-0.5221857222767998
0.193,-0.4944726371572028
0.194,-0.6637809327868515
0.195,-0.6678294776466589
0.196,-0.577875098137735
0.197,-0.5887117115205842
0.198,-0.501148179461457
0.199,-0.4162049340836669
0.2,-0.27701389870629084
0.201,-0.0927039210434924
0.202,-0.016612175165471837
0.203,0.15784055692352833
0.20400000000000001,0.16804411562233024
0.20500000000000002,0.40427902352754547
0.20600000000000002,0.4852760343965117
0.20700000000000002,0.5655953346324594
0.20800000000000002,0.6547451578188724
0.209,0.7228425142923145
0.21,0.792145504710594
0.211,0.651420421873415
0.212,0.6556067103186923
0.213,0.5332204426166484
0.214,0.41516342349030244
0.215,0.33185676624693444
0.216,0.14147203858215499
0.217,0.004628622161659407
0.218,-0.24805984959980473
0.219,-0.44583653180429056
0.22,-0.5769928357512798
0.221,-0.6844846335107589
0.222,-0.7875991999731907
0.223,-0.9137815899684508
0.224,-0.8774668391845879
0.225,-0.8502038618670736
0.226,-0.6725404080829485
0.227,-0.6006635282858538
0.228,-0.5967587291890711
0.229,-0.3976931271322693
0.23,-0.2631684699310387
0.231,-0.012776102212408505
0.232,0.24270676979774727
0.233,0.490378055995054
0.234,0.5794766133557204
0.23500000000000001,0.74209137280921
0.23600000000000002,0.7908072866841331
0.23700000000000002,0.9710054809846628
0.23800000000000002,0.9596619272095505
0.23900000000000002,0.9700027690363016
0.24,0.8862157663484432
0.241,0.8111987829432262
0.242,0.5709901629643319
0.243,0.39271248714297585
